Reading_ID,Reading_Date,Customer_ID,Previous_Reading,Current_Reading,Consumption_SCM,Correction_Factor,Corrected_Consumption_SCM,Rate_Per_SCM,Total_Sales
R005615,2025-06-01,C100615,1759,1828,69,1.03,71.07,55,3908.85
R005616,2025-06-01,C100616,3410,3465,55,1.02,56.1,55,3085.5
R005617,2025-06-01,C100617,2072,2149,77,1.03,79.31,55,4362.05
R005618,2025-06-01,C100618,1932,2028,96,1.04,99.84,55,5491.2
R005619,2025-06-01,C100619,1596,1654,58,1.05,60.9,55,3349.5
R005620,2025-06-01,C100620,2274,2328,54,1.05,56.7,55,3118.5
R005621,2025-06-01,C100621,1669,1726,57,1.02,58.14,55,3197.7
R005622,2025-06-01,C100622,1360,1427,67,1.03,69.01,55,3795.55
R005623,2025-06-01,C100623,3821,3904,83,1.02,84.66,55,4656.3
R005624,2025-06-01,C100624,4565,4610,45,1.04,46.8,55,2574.0
R005625,2025-06-01,C100625,4715,4749,34,1.04,35.36,55,1944.8
R005626,2025-06-01,C100626,2480,2530,50,1.02,51.0,55,2805.0
R005627,2025-06-01,C100627,4731,4773,42,1.06,44.52,55,2448.6
R005628,2025-06-01,C100628,3308,3388,80,1.01,80.8,55,4444.0
R005629,2025-06-01,C100629,2195,2291,96,1.02,97.92,55,5385.6
R005630,2025-06-01,C100630,5240,5295,55,1.02,56.1,55,3085.5
R005631,2025-06-01,C100631,5156,5210,54,1.04,56.16,55,3088.8
R005632,2025-06-01,C100632,5216,5265,49,1.02,49.98,55,2748.9
R005633,2025-06-01,C100633,2730,2828,98,1.05,102.9,55,5659.5
R005634,2025-06-01,C100634,2975,3058,83,1.05,87.15,55,4793.25
R005635,2025-06-01,C100635,4088,4175,87,1.05,91.35,55,5024.25
R005636,2025-06-01,C100636,1457,1515,58,1.01,58.58,55,3221.9
R005637,2025-06-01,C100637,3760,3826,66,1.02,67.32,55,3702.6
R005638,2025-06-01,C100638,2395,2439,44,1.05,46.2,55,2541.0
R005639,2025-06-01,C100639,3288,3336,48,1.02,48.96,55,2692.8
R005640,2025-06-01,C100640,2684,2764,80,1.05,84.0,55,4620.0
R005641,2025-06-01,C100641,4214,4249,35,1.02,35.7,55,1963.5
R005642,2025-06-01,C100642,2813,2913,100,1.05,105.0,55,5775.0
R005643,2025-06-01,C100643,4987,5078,91,1.03,93.73,55,5155.15
R005644,2025-06-01,C100644,4249,4304,55,1.02,56.1,55,3085.5
R005645,2025-06-01,C100645,4171,4243,72,1.03,74.16,55,4078.8
R005646,2025-06-01,C100646,1652,1711,59,1.05,61.95,55,3407.25
R005647,2025-06-01,C100647,3389,3463,74,1.05,77.7,55,4273.5
R005648,2025-06-01,C100648,2525,2588,63,1.03,64.89,55,3568.95
R005649,2025-06-01,C100649,4849,4921,72,1.03,74.16,55,4078.8
R005650,2025-06-01,C100650,3829,3888,59,1.04,61.36,55,3374.8
R005651,2025-06-01,C100651,4345,4378,33,1.05,34.65,55,1905.75
R005652,2025-06-01,C100652,1953,2040,87,1.02,88.74,55,4880.7
R005653,2025-06-01,C100653,2934,2993,59,1.06,62.54,55,3439.7
R005654,2025-06-01,C100654,2537,2593,56,1.03,57.68,55,3172.4
R005655,2025-06-01,C100655,2223,2322,99,1.04,102.96,55,5662.8
R005656,2025-06-01,C100656,2986,3082,96,1.02,97.92,55,5385.6
R005657,2025-06-01,C100657,3097,3155,58,1.03,59.74,55,3285.7
R005658,2025-06-01,C100658,1443,1526,83,1.05,87.15,55,4793.25
R005659,2025-06-01,C100659,1302,1335,33,1.03,33.99,55,1869.45
R005660,2025-06-01,C100660,5233,5311,78,1.03,80.34,55,4418.7
R005661,2025-06-01,C100661,2401,2488,87,1.01,87.87,55,4832.85
R005662,2025-06-01,C100662,5217,5273,56,1.04,58.24,55,3203.2
R005663,2025-06-01,C100663,1697,1797,100,1.03,103.0,55,5665.0
R005664,2025-06-01,C100664,3563,3647,84,1.03,86.52,55,4758.6
R005665,2025-06-01,C100665,4329,4425,96,1.06,101.76,55,5596.8
R005666,2025-06-01,C100666,4333,4394,61,1.01,61.61,55,3388.55
R005667,2025-06-01,C100667,4217,4284,67,1.05,70.35,55,3869.25
R005668,2025-06-01,C100668,4951,5031,80,1.05,84.0,55,4620.0
R005669,2025-06-01,C100669,1737,1807,70,1.05,73.5,55,4042.5
R005670,2025-06-01,C100670,4749,4833,84,1.03,86.52,55,4758.6
R005671,2025-06-01,C100671,4531,4607,76,1.06,80.56,55,4430.8
R005672,2025-06-01,C100672,2447,2496,49,1.03,50.47,55,2775.85
R005673,2025-06-01,C100673,3872,3962,90,1.02,91.8,55,5049.0
R005674,2025-06-01,C100674,3024,3106,82,1.05,86.1,55,4735.5
R005675,2025-06-01,C100675,5329,5387,58,1.03,59.74,55,3285.7
R005676,2025-06-01,C100676,5173,5265,92,1.03,94.76,55,5211.8
R005677,2025-06-01,C100677,3249,3323,74,1.04,76.96,55,4232.8
R005678,2025-06-01,C100678,3516,3614,98,1.02,99.96,55,5497.8
R005679,2025-06-01,C100679,2397,2445,48,1.03,49.44,55,2719.2
R005680,2025-06-01,C100680,4409,4439,30,1.03,30.9,55,1699.5
R005681,2025-06-01,C100681,4460,4540,80,1.04,83.2,55,4576.0
R005682,2025-06-01,C100682,3877,3945,68,1.03,70.04,55,3852.2
R005683,2025-06-01,C100683,3501,3531,30,1.04,31.2,55,1716.0
R005684,2025-06-01,C100684,4045,4114,69,1.01,69.69,55,3832.95
R005685,2025-06-01,C100685,4916,5016,100,1.05,105.0,55,5775.0
R005686,2025-06-01,C100686,4924,5012,88,1.05,92.4,55,5082.0
R005687,2025-06-01,C100687,1507,1589,82,1.06,86.92,55,4780.6
R005688,2025-06-01,C100688,3319,3407,88,1.02,89.76,55,4936.8
R005689,2025-06-01,C100689,4132,4176,44,1.04,45.76,55,2516.8
R005690,2025-06-01,C100690,3847,3947,100,1.05,105.0,55,5775.0
R005691,2025-06-01,C100691,5089,5143,54,1.04,56.16,55,3088.8
R005692,2025-06-01,C100692,2525,2598,73,1.01,73.73,55,4055.15
R005693,2025-06-01,C100693,2090,2180,90,1.05,94.5,55,5197.5
R005694,2025-06-01,C100694,1753,1829,76,1.06,80.56,55,4430.8
R005695,2025-06-01,C100695,1684,1783,99,1.01,99.99,55,5499.45
R005696,2025-06-01,C100696,4373,4454,81,1.04,84.24,55,4633.2
R005697,2025-06-01,C100697,3285,3331,46,1.03,47.38,55,2605.9
R005698,2025-06-01,C100698,3872,3950,78,1.05,81.9,55,4504.5
R005699,2025-06-01,C100699,4016,4072,56,1.05,58.8,55,3234.0
R005700,2025-06-01,C100700,4970,5007,37,1.05,38.85,55,2136.75
R005701,2025-06-01,C100701,3905,3972,67,1.03,69.01,55,3795.55
R005702,2025-06-01,C100702,2153,2247,94,1.02,95.88,55,5273.4
R005703,2025-06-01,C100703,3452,3541,89,1.02,90.78,55,4992.9
R005704,2025-06-01,C100704,1688,1754,66,1.03,67.98,55,3738.9
R005705,2025-06-01,C100705,2734,2784,50,1.02,51.0,55,2805.0
R005706,2025-06-01,C100706,3842,3932,90,1.02,91.8,55,5049.0
R005707,2025-06-01,C100707,4283,4373,90,1.02,91.8,55,5049.0
R005708,2025-06-01,C100708,1933,1990,57,1.04,59.28,55,3260.4
R005709,2025-06-01,C100709,3004,3084,80,1.05,84.0,55,4620.0
R005710,2025-06-01,C100710,3451,3544,93,1.05,97.65,55,5370.75
R005711,2025-06-01,C100711,1435,1484,49,1.04,50.96,55,2802.8
R005712,2025-06-01,C100712,2962,3007,45,1.03,46.35,55,2549.25
R005713,2025-06-01,C100713,2643,2705,62,1.04,64.48,55,3546.4
R005714,2025-06-01,C100714,5321,5421,100,1.03,103.0,55,5665.0
R005715,2025-06-01,C100715,2964,3043,79,1.03,81.37,55,4475.35
R005716,2025-06-01,C100716,1993,2057,64,1.06,67.84,55,3731.2
R005717,2025-06-01,C100717,4608,4689,81,1.05,85.05,55,4677.75
R005718,2025-06-01,C100718,3572,3670,98,1.02,99.96,55,5497.8
R005719,2025-06-01,C100719,3106,3197,91,1.05,95.55,55,5255.25
R005720,2025-06-01,C100720,4810,4874,64,1.03,65.92,55,3625.6
R005721,2025-06-01,C100721,2317,2353,36,1.05,37.8,55,2079.0
R005722,2025-06-01,C100722,4477,4518,41,1.05,43.05,55,2367.75
R005723,2025-06-01,C100723,4145,4194,49,1.04,50.96,55,2802.8
R005724,2025-06-01,C100724,4351,4408,57,1.04,59.28,55,3260.4
R005725,2025-06-01,C100725,3842,3899,57,1.04,59.28,55,3260.4
R005726,2025-06-01,C100726,4096,4180,84,1.05,88.2,55,4851.0
R005727,2025-06-01,C100727,1720,1763,43,1.04,44.72,55,2459.6
R005728,2025-06-01,C100728,3239,3284,45,1.02,45.9,55,2524.5
R005729,2025-06-01,C100729,2829,2878,49,1.05,51.45,55,2829.75
R005730,2025-06-01,C100730,5253,5335,82,1.02,83.64,55,4600.2
R005731,2025-06-01,C100731,4921,5016,95,1.03,97.85,55,5381.75
R005732,2025-06-01,C100732,1316,1349,33,1.03,33.99,55,1869.45
R005733,2025-06-01,C100733,2516,2556,40,1.01,40.4,55,2222.0
R005734,2025-06-01,C100734,3042,3074,32,1.01,32.32,55,1777.6
R005735,2025-06-01,C100735,1354,1442,88,1.04,91.52,55,5033.6
R005736,2025-06-01,C100736,3185,3226,41,1.05,43.05,55,2367.75
R005737,2025-06-01,C100737,4721,4774,53,1.04,55.12,55,3031.6
R005738,2025-06-01,C100738,4308,4408,100,1.01,101.0,55,5555.0
R005739,2025-06-01,C100739,3719,3766,47,1.05,49.35,55,2714.25
R005740,2025-06-01,C100740,2489,2558,69,1.05,72.45,55,3984.75
R005741,2025-06-01,C100741,4640,4727,87,1.01,87.87,55,4832.85
R005742,2025-06-01,C100742,2138,2181,43,1.02,43.86,55,2412.3
R005743,2025-06-01,C100743,4620,4672,52,1.03,53.56,55,2945.8
R005744,2025-06-01,C100744,3161,3217,56,1.04,58.24,55,3203.2
R005745,2025-06-01,C100745,3284,3343,59,1.01,59.59,55,3277.45
R005746,2025-06-01,C100746,3978,4076,98,1.02,99.96,55,5497.8
R005747,2025-06-01,C100747,4298,4369,71,1.05,74.55,55,4100.25
R005748,2025-06-01,C100748,3598,3654,56,1.05,58.8,55,3234.0
R005749,2025-06-01,C100749,4870,4912,42,1.05,44.1,55,2425.5
R005750,2025-06-01,C100750,4956,5020,64,1.03,65.92,55,3625.6
R005751,2025-06-01,C100751,1837,1875,38,1.03,39.14,55,2152.7
R005752,2025-06-01,C100752,3192,3267,75,1.02,76.5,55,4207.5
R005753,2025-06-01,C100753,1855,1925,70,1.01,70.7,55,3888.5
R005754,2025-06-01,C100754,2104,2156,52,1.04,54.08,55,2974.4
R005755,2025-06-01,C100755,4682,4779,97,1.06,102.82,55,5655.1
R005756,2025-06-01,C100756,4001,4063,62,1.05,65.1,55,3580.5
R005757,2025-06-01,C100757,2494,2560,66,1.05,69.3,55,3811.5
R005758,2025-06-01,C100758,3003,3049,46,1.04,47.84,55,2631.2
R005759,2025-06-01,C100759,1391,1428,37,1.04,38.48,55,2116.4
R005760,2025-06-01,C100760,1381,1445,64,1.03,65.92,55,3625.6
R005761,2025-06-01,C100761,2994,3070,76,1.05,79.8,55,4389.0
R005762,2025-06-01,C100762,4958,5011,53,1.02,54.06,55,2973.3
R005763,2025-06-01,C100763,1792,1884,92,1.05,96.6,55,5313.0
R005764,2025-06-01,C100764,4464,4508,44,1.06,46.64,55,2565.2
R005765,2025-06-01,C100765,4017,4069,52,1.01,52.52,55,2888.6
R005766,2025-06-01,C100766,5245,5332,87,1.04,90.48,55,4976.4
R005767,2025-06-01,C100767,5019,5115,96,1.03,98.88,55,5438.4
R005768,2025-06-01,C100768,4558,4641,83,1.05,87.15,55,4793.25
R005769,2025-06-01,C100769,4280,4370,90,1.03,92.7,55,5098.5
R005770,2025-06-01,C100770,3687,3771,84,1.05,88.2,55,4851.0
R005771,2025-06-01,C100771,5221,5274,53,1.02,54.06,55,2973.3
R005772,2025-06-01,C100772,2300,2338,38,1.04,39.52,55,2173.6
R005773,2025-06-01,C100773,1903,1942,39,1.05,40.95,55,2252.25
R005774,2025-06-01,C100774,5218,5259,41,1.03,42.23,55,2322.65
R005775,2025-06-01,C100775,4735,4780,45,1.03,46.35,55,2549.25
R005776,2025-06-01,C100776,4964,4996,32,1.02,32.64,55,1795.2
R005777,2025-06-01,C100777,4493,4531,38,1.02,38.76,55,2131.8
R005778,2025-06-01,C100778,4378,4417,39,1.01,39.39,55,2166.45
R005779,2025-06-01,C100779,2231,2282,51,1.03,52.53,55,2889.15
R005780,2025-06-01,C100780,4649,4729,80,1.06,84.8,55,4664.0
R005781,2025-06-01,C100781,3306,3344,38,1.05,39.9,55,2194.5
R005782,2025-06-01,C100782,4767,4825,58,1.05,60.9,55,3349.5
R005783,2025-06-01,C100783,2021,2114,93,1.05,97.65,55,5370.75
R005784,2025-06-01,C100784,3001,3042,41,1.04,42.64,55,2345.2
R005785,2025-06-01,C100785,2656,2726,70,1.01,70.7,55,3888.5
R005786,2025-06-01,C100786,2483,2527,44,1.02,44.88,55,2468.4
R005787,2025-06-01,C100787,3426,3492,66,1.03,67.98,55,3738.9
R005788,2025-06-01,C100788,4836,4868,32,1.03,32.96,55,1812.8
R005789,2025-06-01,C100789,2891,2923,32,1.04,33.28,55,1830.4
R005790,2025-06-01,C100790,2919,2981,62,1.04,64.48,55,3546.4
R005791,2025-06-01,C100791,2883,2925,42,1.05,44.1,55,2425.5
R005792,2025-06-01,C100792,3710,3774,64,1.04,66.56,55,3660.8
R005793,2025-06-01,C100793,4227,4268,41,1.04,42.64,55,2345.2
R005794,2025-06-01,C100794,4483,4574,91,1.03,93.73,55,5155.15
R005795,2025-06-01,C100795,4075,4124,49,1.01,49.49,55,2721.95
R005796,2025-06-01,C100796,3293,3327,34,1.02,34.68,55,1907.4
R005797,2025-06-01,C100797,1799,1841,42,1.01,42.42,55,2333.1
R005798,2025-06-01,C100798,3588,3656,68,1.03,70.04,55,3852.2
R005799,2025-06-01,C100799,3609,3656,47,1.06,49.82,55,2740.1
R005800,2025-06-01,C100800,4514,4563,49,1.03,50.47,55,2775.85
R005801,2025-06-01,C100801,7091,7625,534,1.06,566.04,50,28302.0
R005802,2025-06-01,C100802,6999,8598,1599,1.02,1630.98,50,81549.0
R005803,2025-06-01,C100803,7518,8044,526,1.03,541.78,50,27089.0
R005804,2025-06-01,C100804,10154,11086,932,1.02,950.64,50,47532.0
R005805,2025-06-01,C100805,6020,6554,534,1.02,544.68,50,27234.0
R005806,2025-06-01,C100806,6152,7224,1072,1.04,1114.88,50,55744.0
R005807,2025-06-01,C100807,10666,11755,1089,1.05,1143.45,50,57172.5
R005808,2025-06-01,C100808,8349,9723,1374,1.05,1442.7,50,72135.0
R005809,2025-06-01,C100809,9097,10684,1587,1.05,1666.35,50,83317.5
R005810,2025-06-01,C100810,8525,9693,1168,1.02,1191.36,50,59568.0
R005811,2025-06-01,C100811,6926,8356,1430,1.02,1458.6,50,72930.0
R005812,2025-06-01,C100812,6558,7550,992,1.03,1021.76,50,51088.0
R005813,2025-06-01,C100813,7288,8351,1063,1.02,1084.26,50,54213.0
R005814,2025-06-01,C100814,7286,8278,992,1.03,1021.76,50,51088.0
R005815,2025-06-01,C100815,7565,8354,789,1.04,820.56,50,41028.0
R005816,2025-06-01,C100816,9917,11088,1171,1.06,1241.26,50,62063.0
R005817,2025-06-01,C100817,7956,8500,544,1.03,560.32,50,28016.0
R005818,2025-06-01,C100818,8940,10564,1624,1.02,1656.48,50,82824.0
R005819,2025-06-01,C100819,8278,9789,1511,1.04,1571.44,50,78572.0
R005820,2025-06-01,C100820,9741,11139,1398,1.05,1467.9,50,73395.0
R005821,2025-06-01,C100821,9769,11488,1719,1.03,1770.57,50,88528.5
R005822,2025-06-01,C100822,7040,7750,710,1.02,724.2,50,36210.0
R005823,2025-06-01,C100823,9775,11469,1694,1.04,1761.76,50,88088.0
R005824,2025-06-01,C100824,10518,11811,1293,1.02,1318.86,50,65943.0
R005825,2025-06-01,C100825,9084,10863,1779,1.04,1850.16,50,92508.0
R005826,2025-06-01,C100826,10507,11993,1486,1.04,1545.44,50,77272.0
R005827,2025-06-01,C100827,8930,10599,1669,1.04,1735.76,50,86788.0
R005828,2025-06-01,C100828,8524,10107,1583,1.02,1614.66,50,80733.0
R005829,2025-06-01,C100829,8607,10265,1658,1.01,1674.58,50,83729.0
R005830,2025-06-01,C100830,9290,10804,1514,1.03,1559.42,50,77971.0
R005831,2025-06-01,C100831,9533,10831,1298,1.03,1336.94,50,66847.0
R005832,2025-06-01,C100832,10010,11532,1522,1.03,1567.66,50,78383.0
R005833,2025-06-01,C100833,6685,7463,778,1.02,793.56,50,39678.0
R005834,2025-06-01,C100834,7860,9622,1762,1.04,1832.48,50,91624.0
R005835,2025-06-01,C100835,8290,9684,1394,1.05,1463.7,50,73185.0
R005836,2025-06-01,C100836,6758,7751,993,1.03,1022.79,50,51139.5
R005837,2025-06-01,C100837,6611,7748,1137,1.03,1171.11,50,58555.5
R005838,2025-06-01,C100838,7883,9383,1500,1.04,1560.0,50,78000.0
R005839,2025-06-01,C100839,7812,8343,531,1.06,562.86,50,28143.0
R005840,2025-06-01,C100840,10559,11517,958,1.05,1005.9,50,50295.0
R005841,2025-06-01,C100841,8652,9658,1006,1.03,1036.18,50,51809.0
R005842,2025-06-01,C100842,7226,8813,1587,1.03,1634.61,50,81730.5
R005843,2025-06-01,C100843,8769,9970,1201,1.01,1213.01,50,60650.5
R005844,2025-06-01,C100844,8267,9206,939,1.02,957.78,50,47889.0
R005845,2025-06-01,C100845,7414,8845,1431,1.02,1459.62,50,72981.0
R005846,2025-06-01,C100846,8866,9713,847,1.01,855.47,50,42773.5
R005847,2025-06-01,C100847,7281,8780,1499,1.02,1528.98,50,76449.0
R005848,2025-06-01,C100848,8591,9941,1350,1.06,1431.0,50,71550.0
R005849,2025-06-01,C100849,9879,10614,735,1.02,749.7,50,37485.0
R005850,2025-06-01,C100850,10735,12304,1569,1.03,1616.07,50,80803.5
R005851,2025-06-01,C100851,10483,11275,792,1.05,831.6,50,41580.0
R005852,2025-06-01,C100852,8713,9656,943,1.02,961.86,50,48093.0
R005853,2025-06-01,C100853,9125,10191,1066,1.04,1108.64,50,55432.0
R005854,2025-06-01,C100854,9790,10658,868,1.04,902.72,50,45136.0
R005855,2025-06-01,C100855,7228,8953,1725,1.04,1794.0,50,89700.0
R005856,2025-06-01,C100856,7466,8112,646,1.04,671.84,50,33592.0
R005857,2025-06-01,C100857,6765,8177,1412,1.01,1426.12,50,71306.0
R005858,2025-06-01,C100858,8561,9126,565,1.02,576.3,50,28815.0
R005859,2025-06-01,C100859,7978,8712,734,1.02,748.68,50,37434.0
R005860,2025-06-01,C100860,8057,9641,1584,1.02,1615.68,50,80784.0
R005861,2025-06-01,C100861,10369,12026,1657,1.06,1756.42,50,87821.0
R005862,2025-06-01,C100862,10080,10971,891,1.04,926.64,50,46332.0
R005863,2025-06-01,C100863,8938,9597,659,1.04,685.36,50,34268.0
R005864,2025-06-01,C100864,9505,10378,873,1.04,907.92,50,45396.0
R005865,2025-06-01,C100865,7560,9001,1441,1.02,1469.82,50,73491.0
R005866,2025-06-01,C100866,7159,8890,1731,1.04,1800.24,50,90012.0
R005867,2025-06-01,C100867,8566,10084,1518,1.05,1593.9,50,79695.0
R005868,2025-06-01,C100868,6405,7906,1501,1.05,1576.05,50,78802.5
R005869,2025-06-01,C100869,8958,10555,1597,1.03,1644.91,50,82245.5
R005870,2025-06-01,C100870,9857,10376,519,1.02,529.38,50,26469.0
R005871,2025-06-01,C100871,7639,8333,694,1.03,714.82,50,35741.0
R005872,2025-06-01,C100872,9902,11604,1702,1.03,1753.06,50,87653.0
R005873,2025-06-01,C100873,8032,8893,861,1.03,886.83,50,44341.5
R005874,2025-06-01,C100874,10762,11971,1209,1.01,1221.09,50,61054.5
R005875,2025-06-01,C100875,5471,6755,1284,1.02,1309.68,50,65484.0
R005876,2025-06-01,C100876,7570,8948,1378,1.03,1419.34,50,70967.0
R005877,2025-06-01,C100877,7512,8524,1012,1.02,1032.24,50,51612.0
R005878,2025-06-01,C100878,7543,9045,1502,1.05,1577.1,50,78855.0
R005879,2025-06-01,C100879,10259,11846,1587,1.06,1682.22,50,84111.0
R005880,2025-06-01,C100880,7154,8586,1432,1.02,1460.64,50,73032.0
R005881,2025-06-01,C100881,8154,9714,1560,1.01,1575.6,50,78780.0
R005882,2025-06-01,C100882,10449,11843,1394,1.06,1477.64,50,73882.0
R005883,2025-06-01,C100883,11586,13325,1739,1.03,1791.17,50,89558.5
R005884,2025-06-01,C100884,8353,9144,791,1.02,806.82,50,40341.0
R005885,2025-06-01,C100885,9852,11449,1597,1.05,1676.85,50,83842.5
R005886,2025-06-01,C100886,10991,11832,841,1.03,866.23,50,43311.5
R005887,2025-06-01,C100887,8760,10239,1479,1.06,1567.74,50,78387.0
R005888,2025-06-01,C100888,9614,10958,1344,1.06,1424.64,50,71232.0
R005889,2025-06-01,C100889,9588,10436,848,1.02,864.96,50,43248.0
R005890,2025-06-01,C100890,7357,7884,527,1.01,532.27,50,26613.5
R005891,2025-06-01,C100891,10054,11356,1302,1.03,1341.06,50,67053.0
R005892,2025-06-01,C100892,7291,8937,1646,1.06,1744.76,50,87238.0
R005893,2025-06-01,C100893,9779,11573,1794,1.05,1883.7,50,94185.0
R005894,2025-06-01,C100894,11267,12001,734,1.04,763.36,50,38168.0
R005895,2025-06-01,C100895,11443,12724,1281,1.05,1345.05,50,67252.5
R005896,2025-06-01,C100896,10162,11439,1277,1.03,1315.31,50,65765.5
R005897,2025-06-01,C100897,10704,12229,1525,1.04,1586.0,50,79300.0
R005898,2025-06-01,C100898,10443,12122,1679,1.02,1712.58,50,85629.0
R005899,2025-06-01,C100899,7268,8371,1103,1.03,1136.09,50,56804.5
R005900,2025-06-01,C100900,9036,9920,884,1.04,919.36,50,45968.0
R005901,2025-06-01,C100901,7821,8343,522,1.03,537.66,50,26883.0
R005902,2025-06-01,C100902,10172,11678,1506,1.02,1536.12,50,76806.0
R005903,2025-06-01,C100903,8447,10015,1568,1.02,1599.36,50,79968.0
R005904,2025-06-01,C100904,9341,10580,1239,1.01,1251.39,50,62569.5
R005905,2025-06-01,C100905,9887,10919,1032,1.02,1052.64,50,52632.0
R005906,2025-06-01,C100906,10686,11675,989,1.02,1008.78,50,50439.0
R005907,2025-06-01,C100907,8070,9457,1387,1.03,1428.61,50,71430.5
R005908,2025-06-01,C100908,10913,12216,1303,1.04,1355.12,50,67756.0
R005909,2025-06-01,C100909,5966,6664,698,1.01,704.98,50,35249.0
R005910,2025-06-01,C100910,9658,11266,1608,1.05,1688.4,50,84420.0
R005911,2025-06-01,C100911,8384,9988,1604,1.04,1668.16,50,83408.0
R005912,2025-06-01,C100912,9898,11338,1440,1.04,1497.6,50,74880.0
R005913,2025-06-01,C100913,9135,10070,935,1.01,944.35,50,47217.5
R005914,2025-06-01,C100914,10007,11399,1392,1.05,1461.6,50,73080.0
R005915,2025-06-01,C100915,10378,11091,713,1.05,748.65,50,37432.5
R005916,2025-06-01,C100916,7811,8882,1071,1.01,1081.71,50,54085.5
R005917,2025-06-01,C100917,8032,8614,582,1.04,605.28,50,30264.0
R005918,2025-06-01,C100918,8074,9837,1763,1.05,1851.15,50,92557.5
R005919,2025-06-01,C100919,7991,9279,1288,1.06,1365.28,50,68264.0
R005920,2025-06-01,C100920,10023,10979,956,1.03,984.68,50,49234.0
R005921,2025-06-01,C100921,9303,10577,1274,1.04,1324.96,50,66248.0
R005922,2025-06-01,C100922,8721,9367,646,1.05,678.3,50,33915.0
R005923,2025-06-01,C100923,6855,8458,1603,1.06,1699.18,50,84959.0
R005924,2025-06-01,C100924,6975,7842,867,1.03,893.01,50,44650.5
R005925,2025-06-01,C100925,10184,10980,796,1.06,843.76,50,42188.0
R005926,2025-06-01,C100926,8101,9169,1068,1.06,1132.08,50,56604.0
R005927,2025-06-01,C100927,10709,12336,1627,1.02,1659.54,50,82977.0
R005928,2025-06-01,C100928,6773,7416,643,1.02,655.86,50,32793.0
R005929,2025-06-01,C100929,8300,9997,1697,1.05,1781.85,50,89092.5
R005930,2025-06-01,C100930,9058,9731,673,1.05,706.65,50,35332.5
R005931,2025-06-01,C100931,6960,8015,1055,1.02,1076.1,50,53805.0
R005932,2025-06-01,C100932,7567,9066,1499,1.06,1588.94,50,79447.0
R005933,2025-06-01,C100933,8475,10068,1593,1.05,1672.65,50,83632.5
R005934,2025-06-01,C100934,7819,8722,903,1.05,948.15,50,47407.5
R005935,2025-06-01,C100935,6349,7598,1249,1.03,1286.47,50,64323.5
R005936,2025-06-01,C100936,7045,8538,1493,1.04,1552.72,50,77636.0
R005937,2025-06-01,C100937,8915,9564,649,1.02,661.98,50,33099.0
R005938,2025-06-01,C100938,9258,10785,1527,1.01,1542.27,50,77113.5
R005939,2025-06-01,C100939,6878,7934,1056,1.04,1098.24,50,54912.0
R005940,2025-06-01,C100940,9414,10292,878,1.05,921.9,50,46095.0
R005941,2025-06-01,C100941,8605,9339,734,1.06,778.04,50,38902.0
R005942,2025-06-01,C100942,10786,12546,1760,1.03,1812.8,50,90640.0
R005943,2025-06-01,C100943,8119,8916,797,1.03,820.91,50,41045.5
R005944,2025-06-01,C100944,9038,10115,1077,1.04,1120.08,50,56004.0
R005945,2025-06-01,C100945,8967,10474,1507,1.03,1552.21,50,77610.5
R005946,2025-06-01,C100946,7920,9454,1534,1.02,1564.68,50,78234.0
R005947,2025-06-01,C100947,9166,10794,1628,1.03,1676.84,50,83842.0
R005948,2025-06-01,C100948,9589,10904,1315,1.01,1328.15,50,66407.5
R005949,2025-06-01,C100949,8456,9229,773,1.04,803.92,50,40196.0
R005950,2025-06-01,C100950,10028,10881,853,1.04,887.12,50,44356.0
R005951,2025-06-01,C100951,34526,46239,11713,1.01,11830.13,45,532355.85
R005952,2025-06-01,C100952,45769,50635,4866,1.03,5011.98,45,225539.1
R005953,2025-06-01,C100953,40161,51775,11614,1.01,11730.14,45,527856.3
R005954,2025-06-01,C100954,54814,59041,4227,1.06,4480.62,45,201627.9
R005955,2025-06-01,C100955,44363,52983,8620,1.03,8878.6,45,399537.0
R005956,2025-06-01,C100956,40561,47593,7032,1.02,7172.64,45,322768.8
R005957,2025-06-01,C100957,46973,55600,8627,1.05,9058.35,45,407625.75
R005958,2025-06-01,C100958,51458,57242,5784,1.04,6015.36,45,270691.2
R005959,2025-06-01,C100959,36903,42279,5376,1.06,5698.56,45,256435.2
R005960,2025-06-01,C100960,39777,45234,5457,1.02,5566.14,45,250476.3
R005961,2025-06-01,C100961,44620,52426,7806,1.03,8040.18,45,361808.1
R005962,2025-06-01,C100962,39676,47829,8153,1.06,8642.18,45,388898.1
R005963,2025-06-01,C100963,40418,47511,7093,1.01,7163.93,45,322376.85
R005964,2025-06-01,C100964,51564,63003,11439,1.06,12125.34,45,545640.3
R005965,2025-06-01,C100965,45638,55696,10058,1.04,10460.32,45,470714.4
R005966,2025-06-01,C100966,46275,55640,9365,1.04,9739.6,45,438282.0
R005967,2025-06-01,C100967,35586,45970,10384,1.02,10591.68,45,476625.6
R005968,2025-06-01,C100968,46057,55075,9018,1.04,9378.72,45,422042.4
R005969,2025-06-01,C100969,35342,39836,4494,1.06,4763.64,45,214363.8
R005970,2025-06-01,C100970,36120,46109,9989,1.06,10588.34,45,476475.3
